#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
NACA	4666	0.5012	0.9923	0.7377	0.0000	0.0000	0.3077	0.5012	0.5012	1.0000	0			Micrognathia (HP:0000347)-abnormal(ly) aplastic mandibular arch skeleton (ZP:0001147), 	Proximity to IRX5 associated with Hamamy syndrome (OMIM:611174): Highly arched eyebrow (HP:0002553)-Sparse lateral eyebrow (HP:0005338), Downslanted palpebral fissures (HP:0000494)-Sparse lateral eyebrow (HP:0005338), Prominent nose (HP:0000448)-Anteverted nares (HP:0000463), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Tapered finger (HP:0001182), 	Proximity to IRX5 Highly arched eyebrow (HP:0002553)-narrow eye opening (MP:0005287), Downslanted palpebral fissures (HP:0000494)-narrow eye opening (MP:0005287), 	
MET	4233	0.5187	0.9720	0.7370	0.2956	0.3733	0.0000	0.5187	0.5187	1.0000	0	Osteofibrous dysplasia, susceptibility to (OMIM:607278): Micrognathia (HP:0000347)-Fibular hypoplasia (HP:0003038), Broad thumb (HP:0011304)-Fibular hypoplasia (HP:0003038), 	Prominent nose (HP:0000448)-decreased tongue size (MP:0009907), Micrognathia (HP:0000347)-decreased tongue size (MP:0009907), 		Proximity to DOCK7 associated with Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome (ORPHA:411986): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Thick eyebrow (HP:0000574), Downslanted palpebral fissures (HP:0000494)-Telecanthus (HP:0000506), Prominent nose (HP:0000448)-Bulbous nose (HP:0000414), Micrognathia (HP:0000347)-Abnormal spaced incisors (HP:0040159), 	Proximity to DOCK7 Highly arched eyebrow (HP:0002553)-diluted coat color (MP:0000371), Broad thumb (HP:0011304)-decreased digit pigmentation (MP:0030930), 	
CENPV	201161	0.5017	0.9903	0.7352	0.0000	0.0000	0.0000	0.5017	0.5017	1.0000	0				Proximity to CTDP1 associated with Congenital cataracts-facial dysmorphism-neuropathy syndrome (ORPHA:48431): Intellectual disability, moderate (HP:0002342)-Intellectual disability, mild (HP:0001256), Highly arched eyebrow (HP:0002553)-Long eyelashes (HP:0000527), Downslanted palpebral fissures (HP:0000494)-Long eyelashes (HP:0000527), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Camptodactyly of finger (HP:0100490), 		
USO1	8615	0.5043	0.9844	0.7299	0.0000	0.0000	0.0000	0.5043	0.5043	1.0000	0				Proximity to DMP1 associated with Autosomal recessive hypophosphatemic rickets (ORPHA:289176): Micrognathia (HP:0000347)-Tooth abscess (HP:0030757), Broad thumb (HP:0011304)-Tibial bowing (HP:0002982), 	Proximity to DMP1 Prominent nose (HP:0000448)-abnormal periodontium morphology (MP:0030131), Micrognathia (HP:0000347)-abnormal dental pulp cavity morphology (MP:0002819), Broad thumb (HP:0011304)-abnormal long bone hypertrophic chondrocyte zone (MP:0000165), 	
ACAD10	80724	0.5001	0.9887	0.7292	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to PLK2 Highly arched eyebrow (HP:0002553)-eyelids open at birth (MP:0001302), Downslanted palpebral fissures (HP:0000494)-eyelids open at birth (MP:0001302), 	
PCSK7	9159	0.5001	0.9886	0.7290	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to MAF associated with Ayme-Gripp syndrome (OMIM:601088): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Broad eyebrow (HP:0011229), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Mandibular prognathia (HP:0000303), Broad thumb (HP:0011304)-Tapered finger (HP:0001182), 	Proximity to MAF Highly arched eyebrow (HP:0002553)-abnormal corneal endothelium morphology (MP:0005301), Downslanted palpebral fissures (HP:0000494)-abnormal corneal endothelium morphology (MP:0005301), 	
ACSL3	2181	0.5184	0.9676	0.7286	0.0000	0.0000	0.0000	0.5184	0.5184	1.0000	0					Proximity to SLC27A4 Intellectual disability, moderate (HP:0002342)-abnormal posture (MP:0001504), Highly arched eyebrow (HP:0002553)-abnormal skin appearance (MP:0009931), Prominent nose (HP:0000448)-protruding tongue (MP:0009908), Micrognathia (HP:0000347)-micrognathia (MP:0002639), 	
RGPD4	285190	0.5033	0.9845	0.7281	0.0000	0.3761	0.0000	0.5033	0.5033	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal rod electrophysiology (MP:0004021), Downslanted palpebral fissures (HP:0000494)-abnormal rod electrophysiology (MP:0004021), 		Proximity to GRIP1 associated with Fraser syndrome 3 (OMIM:617667): Highly arched eyebrow (HP:0002553)-Cryptophthalmos (HP:0001126), Downslanted palpebral fissures (HP:0000494)-Cryptophthalmos (HP:0001126), Prominent nose (HP:0000448)-Wide nose (HP:0000445), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Short toe (HP:0001831), 	Proximity to GRIP1 Highly arched eyebrow (HP:0002553)-abnormal eyelid morphology (MP:0001340), Downslanted palpebral fissures (HP:0000494)-abnormal eyelid morphology (MP:0001340), 	
GATB	5188	0.5041	0.9820	0.7251	0.0000	0.0000	0.0000	0.5041	0.5041	1.0000	0				Proximity to GPKOW associated with Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome (ORPHA:2570): Highly arched eyebrow (HP:0002553)-Blepharophimosis (HP:0000581), Downslanted palpebral fissures (HP:0000494)-Blepharophimosis (HP:0000581), Prominent nose (HP:0000448)-Aplasia/Hypoplasia of the lungs (HP:0006703), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Adducted thumb (HP:0001181), 		
HEG1	57493	0.5008	0.9843	0.7224	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0					Proximity to ITGB1BP1 Highly arched eyebrow (HP:0002553)-exophthalmos (MP:0002750), Downslanted palpebral fissures (HP:0000494)-exophthalmos (MP:0002750), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-broad snout (MP:0030189), Broad thumb (HP:0011304)-abnormal pelvic girdle bone morphology (MP:0004509), 	
NPY4R	5540	0.5000	0.9846	0.7215	0.0000	0.1788	0.0000	0.5000	0.5000	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal mammary gland growth during pregnancy (MP:0006269), 		Proximity to DBH associated with Dopamine beta-hydroxylase deficiency (ORPHA:230): Highly arched eyebrow (HP:0002553)-Bilateral ptosis (HP:0001488), Downslanted palpebral fissures (HP:0000494)-Bilateral ptosis (HP:0001488), Prominent nose (HP:0000448)-Rhinitis (HP:0012384), 	Proximity to DBH Highly arched eyebrow (HP:0002553)-blepharoptosis (MP:0001344), Downslanted palpebral fissures (HP:0000494)-blepharoptosis (MP:0001344), 	
PLRG1	5356	0.5009	0.9777	0.7105	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to CSNK2A1 associated with Okur-Chung neurodevelopmental syndrome (OMIM:617062): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Anteverted nares (HP:0000463), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Clinodactyly (HP:0030084), 	Proximity to CSNK2A1 Highly arched eyebrow (HP:0002553)-abnormal eye development (MP:0001286), Downslanted palpebral fissures (HP:0000494)-abnormal eye development (MP:0001286), Prominent nose (HP:0000448)-absent mouth (MP:0000453), Micrognathia (HP:0000347)-absent mouth (MP:0000453), Broad thumb (HP:0011304)-abnormal limb bud morphology (MP:0005650), 	
KIR2DL1	3802	0.5006	0.9779	0.7101	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0				Proximity to PTPN11 associated with Noonan syndrome 1 (OMIM:163950): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Low posterior hairline (HP:0002162), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Radial deviation of finger (HP:0009466), 	Proximity to PTPN11 Highly arched eyebrow (HP:0002553)-increased inner canthal distance (MP:0030166), Downslanted palpebral fissures (HP:0000494)-increased inner canthal distance (MP:0030166), 	
AOC3	8639	0.5118	0.9641	0.7081	0.0000	0.0000	0.0000	0.5118	0.5118	1.0000	0				Proximity to DBH associated with Dopamine beta-hydroxylase deficiency (ORPHA:230): Highly arched eyebrow (HP:0002553)-Bilateral ptosis (HP:0001488), Downslanted palpebral fissures (HP:0000494)-Bilateral ptosis (HP:0001488), Prominent nose (HP:0000448)-Rhinitis (HP:0012384), 	Proximity to DBH Highly arched eyebrow (HP:0002553)-blepharoptosis (MP:0001344), Downslanted palpebral fissures (HP:0000494)-blepharoptosis (MP:0001344), 	
TMPO	7112	0.5045	0.9676	0.6990	0.0000	0.3354	0.0000	0.5045	0.5045	1.0000	0		Highly arched eyebrow (HP:0002553)-thick epidermis (MP:0001219), Broad thumb (HP:0011304)-abnormal autopod morphology (MP:0000572), 		Proximity to BANF1 associated with Nestor-Guillermo progeria syndrome (OMIM:614008): Highly arched eyebrow (HP:0002553)-Sparse and thin eyebrow (HP:0000535), Downslanted palpebral fissures (HP:0000494)-Sparse and thin eyebrow (HP:0000535), Prominent nose (HP:0000448)-Convex nasal ridge (HP:0000444), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Osteolytic defects of the distal phalanges of the hand (HP:0009839), 		
SPATA5L1	79029	0.5048	0.9645	0.6937	0.0000	0.0000	0.0000	0.5048	0.5048	1.0000	0				Proximity to PLAA associated with Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies (OMIM:617527): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Hirsutism (HP:0001007), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Long fingers (HP:0100807), 	Proximity to PLAA Intellectual disability, moderate (HP:0002342)-impaired balance (MP:0001525), Broad thumb (HP:0011304)-paraparesis (MP:0009434), 	
TSKS	60385	0.5001	0.9670	0.6880	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to SOAT1 Highly arched eyebrow (HP:0002553)-narrow eye opening (MP:0005287), Downslanted palpebral fissures (HP:0000494)-narrow eye opening (MP:0005287), 	
SKOR1	390598	0.5121	0.9475	0.6763	0.0000	0.0000	0.0000	0.5121	0.5121	1.0000	0				Proximity to TBX4 associated with 17q23.1q23.2 microdeletion syndrome (ORPHA:261279): Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Highly arched eyebrow (HP:0002553), Prominent nose (HP:0000448)-Bifid nose (HP:0011803), Micrognathia (HP:0000347)-Malar flattening (HP:0000272), Broad thumb (HP:0011304)-Long fingers (HP:0100807), 	Proximity to TBX4 Micrognathia (HP:0000347)-short femur (MP:0003109), Broad thumb (HP:0011304)-brachydactyly (MP:0002544), 	
TLR6	10333	0.5014	0.9560	0.6690	0.0000	0.0000	0.0000	0.5014	0.5014	1.0000	0					Proximity to CD36 Highly arched eyebrow (HP:0002553)-ocular pterygium (MP:0003664), Downslanted palpebral fissures (HP:0000494)-ocular pterygium (MP:0003664), Prominent nose (HP:0000448)-abnormal olfaction (MP:0001984), 	
UNC13C	440279	0.5001	0.9471	0.6474	0.0000	0.3302	0.0000	0.5001	0.5001	1.0000	0		Intellectual disability, moderate (HP:0002342)-abnormal motor learning (MP:0002804), 		Proximity to SNAP29 associated with CEDNIK syndrome (ORPHA:66631): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Depressed nasal ridge (HP:0000457), 	Proximity to SNAP29 Highly arched eyebrow (HP:0002553)-abnormal skin appearance (MP:0009931), 	
TEP1	7011	0.5073	0.9367	0.6429	0.0000	0.0000	0.0000	0.5073	0.5073	1.0000	0				Proximity to TTC37 associated with Trichohepatoenteric syndrome 1 (OMIM:222470): Highly arched eyebrow (HP:0002553)-Trichorrhexis nodosa (HP:0009886), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Wide nose (HP:0000445), Micrognathia (HP:0000347)-Underdeveloped supraorbital ridges (HP:0009891), 		
PLXNC1	10154	0.5000	0.9409	0.6343	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to DPF2 associated with Coffin-Siris syndrome 7 (OMIM:618027): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Thick eyebrow (HP:0000574), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Depressed nasal bridge (HP:0005280), Micrognathia (HP:0000347)-Microdontia (HP:0000691), Broad thumb (HP:0011304)-Clinodactyly (HP:0030084), 	Proximity to DPF2 Highly arched eyebrow (HP:0002553)-pallor (MP:0003717), Broad thumb (HP:0011304)-abnormal limb morphology (MP:0002109), 	
PWP1	11137	0.5055	0.9262	0.6159	0.0000	0.0000	0.0000	0.5055	0.5055	1.0000	0					Proximity to PRMT3 Highly arched eyebrow (HP:0002553)-narrow eye opening (MP:0005287), Downslanted palpebral fissures (HP:0000494)-narrow eye opening (MP:0005287), 	
CCDC66	285331	0.4387	0.9892	0.5882	0.0000	0.4387	0.0000	0.0000	0.4387	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal rod electrophysiology (MP:0004021), Downslanted palpebral fissures (HP:0000494)-abnormal rod electrophysiology (MP:0004021), 				
ANKS4B	257629	0.5000	0.9040	0.5526	0.0000	0.2440	0.0000	0.5000	0.5000	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal vibrissa morphology (MP:0002098), 		Proximity to FAM149B1 associated with Joubert syndrome 36 (OMIM:618763): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Anteverted nares (HP:0000463), Broad thumb (HP:0011304)-Mesoaxial hand polydactyly (HP:0006159), 		
WNK1	65125	0.5007	0.9020	0.5501	0.4037	0.0000	0.0000	0.5007	0.5007	1.0000	0	Neuropathy, hereditary sensory and autonomic, type II (OMIM:201300): Highly arched eyebrow (HP:0002553)-Paronychia (HP:0001818), Broad thumb (HP:0011304)-Osteolytic defects of the phalanges of the hand (HP:0009771), 			Proximity to ANKH associated with Craniometaphyseal dysplasia (OMIM:123000): Prominent nose (HP:0000448)-Bony paranasal bossing (HP:0004407), Micrognathia (HP:0000347)-Mandibular prognathia (HP:0000303), Broad thumb (HP:0011304)-Club-shaped distal femur (HP:0006384), 	Proximity to ANKH Prominent nose (HP:0000448)-absent paranasal sinus (MP:0030382), Micrognathia (HP:0000347)-mandibular hyperostosis (MP:0030223), Broad thumb (HP:0011304)-abnormal femur morphology (MP:0000559), 	
DNAH9	1770	0.5103	0.8869	0.5403	0.3871	0.0000	0.0000	0.5103	0.5103	1.0000	0	Primary ciliary dyskinesia (ORPHA:244): Prominent nose (HP:0000448)-Nasal polyposis (HP:0100582), Micrognathia (HP:0000347)-Chronic sinusitis (HP:0011109), Broad thumb (HP:0011304)-Clubbing of fingers (HP:0100759), 			Proximity to DNAI1 associated with Primary ciliary dyskinesia (ORPHA:244): Prominent nose (HP:0000448)-Nasal polyposis (HP:0100582), Micrognathia (HP:0000347)-Chronic sinusitis (HP:0011109), Broad thumb (HP:0011304)-Clubbing of fingers (HP:0100759), 	Proximity to DNAI1 Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-micrognathia (MP:0002639), 	
KDM5A	5927	0.5029	0.8872	0.5217	0.0000	0.0000	0.0000	0.5029	0.5029	1.0000	0				Proximity to EHMT1 associated with Kleefstra syndrome due to 9q34 microdeletion (ORPHA:96147): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Highly arched eyebrow (HP:0002553), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Flat occiput (HP:0005469), 	Proximity to EHMT1 Prominent nose (HP:0000448)-abnormal nasal bone morphology (MP:0000102), Micrognathia (HP:0000347)-malocclusion (MP:0000120), 	
IL1R2	7850	0.5001	0.8622	0.4573	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to CTSK associated with Pycnodysostosis (OMIM:265800): Highly arched eyebrow (HP:0002553)-Ridged nail (HP:0001807), Prominent nose (HP:0000448)-Prominent nose (HP:0000448), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Osteolytic defects of the distal phalanges of the hand (HP:0009839), 	Proximity to CTSK Prominent nose (HP:0000448)-abnormal jaw morphology (MP:0000454), Micrognathia (HP:0000347)-absent mandibular angle (MP:0004913), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
MYBBP1A	10514	0.5009	0.8596	0.4535	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to POLR1A associated with Acrofacial dysostosis, Cincinnati type (OMIM:616462): Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Femoral bowing (HP:0002980), 	Proximity to POLR1A Broad thumb (HP:0011304)-abnormal femur morphology (MP:0000559), 	Proximity to POLR1A Micrognathia (HP:0000347)-abnormal(ly) agenesis mandibular arch skeleton (ZP:0017556), 
ACTN4	81	0.6247	0.6938	0.3958	0.0000	0.6247	0.0000	0.5032	0.6247	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal lens epithelium morphology (MP:0003237), Downslanted palpebral fissures (HP:0000494)-abnormal lens epithelium morphology (MP:0003237), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-short snout (MP:0000445), 		Proximity to SPARC associated with Osteogenesis imperfecta, type XVII (OMIM:616507): Broad thumb (HP:0011304)-Thin metacarpal cortices (HP:0006086), 	Proximity to SPARC Highly arched eyebrow (HP:0002553)-abnormal eye morphology (MP:0002092), Downslanted palpebral fissures (HP:0000494)-abnormal eye morphology (MP:0002092), Prominent nose (HP:0000448)-abnormal tooth morphology (MP:0002100), Micrognathia (HP:0000347)-abnormal tooth morphology (MP:0002100), Broad thumb (HP:0011304)-abnormal humerus morphology (MP:0005296), 	
CNOT1	23019	0.3641	0.9874	0.3927	0.3641	0.0000	0.0000	0.0000	0.3641	1.0000	0	Holoprosencephaly 12, with or without pancreatic agenesis (OMIM:618500): Highly arched eyebrow (HP:0002553)-Epicanthus (HP:0000286), Downslanted palpebral fissures (HP:0000494)-Epicanthus (HP:0000286), Prominent nose (HP:0000448)-Depressed nasal bridge (HP:0005280), 					
FZD9	8326	0.3525	1.0000	0.3917	0.0000	0.3525	0.0000	0.0000	0.3525	1.0000	0		Intellectual disability, moderate (HP:0002342)-abnormal spatial learning (MP:0001463), 				
ARSK	153642	0.5094	0.8126	0.3705	0.0000	0.0000	0.0000	0.5094	0.5094	1.0000	0				Proximity to ARSB associated with Mucopolysaccharidosis type VI (Maroteaux-Lamy) (OMIM:253200): Highly arched eyebrow (HP:0002553)-Hirsutism (HP:0001007), Prominent nose (HP:0000448)-Depressed nasal bridge (HP:0005280), Micrognathia (HP:0000347)-Hypoplasia of the odontoid process (HP:0003311), Broad thumb (HP:0011304)-Broad ribs (HP:0000885), 	Proximity to ARSB Intellectual disability, moderate (HP:0002342)-abnormal gait (MP:0001406), Highly arched eyebrow (HP:0002553)-ocular hypertelorism (MP:0001300), Downslanted palpebral fissures (HP:0000494)-ocular hypertelorism (MP:0001300), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-short maxilla (MP:0000097), Broad thumb (HP:0011304)-abnormal digit morphology (MP:0002110), 	
CALM2	805	0.5059	0.8000	0.3358	0.0000	0.0000	0.0000	0.5059	0.5059	1.0000	0					Proximity to MYO10 Highly arched eyebrow (HP:0002553)-failure of eyelid fusion (MP:0009264), Downslanted palpebral fissures (HP:0000494)-failure of eyelid fusion (MP:0009264), Broad thumb (HP:0011304)-syndactyly (MP:0000564), 	
ALDH3B2	222	0.5069	0.7978	0.3335	0.0000	0.0000	0.0000	0.5069	0.5069	1.0000	0				Proximity to ABAT associated with GABA-transaminase deficiency (OMIM:613163): Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Micrognathia (HP:0000347)-Retrognathia (HP:0000278), 		
THAP6	152815	0.5000	0.8040	0.3302	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to IRF6 associated with Autosomal dominant popliteal pterygium syndrome (ORPHA:1300): Highly arched eyebrow (HP:0002553)-Ankyloblepharon (HP:0009755), Downslanted palpebral fissures (HP:0000494)-Ankyloblepharon (HP:0009755), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Finger syndactyly (HP:0006101), 	Proximity to IRF6 Highly arched eyebrow (HP:0002553)-abnormal epidermal layer morphology (MP:0001216), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-small mandible (MP:0004592), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
RNF213	57674	0.3563	0.9653	0.3275	0.3563	0.0000	0.0000	0.0000	0.3563	1.0000	0	Moyamoya disease (ORPHA:2573): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), 					
TCTN3	26123	0.3873	0.9283	0.3235	0.7745	0.4104	0.0000	0.0000	0.7745	0.5000	0	Orofaciodigital syndrome type 6 (ORPHA:2754): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Highly arched eyebrow (HP:0002553), Prominent nose (HP:0000448)-Broad nasal tip (HP:0000455), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Hand polydactyly (HP:0001161), 	Broad thumb (HP:0011304)-polydactyly (MP:0000562), 				
ZBTB16	7704	0.3240	0.9897	0.3034	0.4740	0.6479	0.0000	0.5168	0.6479	0.5000	0	Skeletal defects, genital hypoplasia, and mental retardation (OMIM:612447): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Micrognathia (HP:0000347)-Aplasia/Hypoplasia of the radius (HP:0006501), Broad thumb (HP:0011304)-Absent thumb (HP:0009777), 	Highly arched eyebrow (HP:0002553)-interdigital webbing (MP:0000571), Micrognathia (HP:0000347)-absent fibula (MP:0005430), Broad thumb (HP:0011304)-increased diameter of fibula (MP:0008159), 			Proximity to HOXD11 Micrognathia (HP:0000347)-short metacarpal bones (MP:0004634), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
CDK5RAP2	55755	0.3156	0.9973	0.2996	0.6312	0.4031	0.0000	0.5153	0.6312	0.5000	0	Microcephaly 3, primary, autosomal recessive (OMIM:604804): Intellectual disability, moderate (HP:0002342)-Intellectual disability, moderate (HP:0002342), 	Highly arched eyebrow (HP:0002553)-eye opacity (MP:0009859), Downslanted palpebral fissures (HP:0000494)-eye opacity (MP:0009859), 		Proximity to ASPM associated with Microcephaly 5, primary, autosomal recessive (OMIM:608716): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Highly arched eyebrow (HP:0002553), 		
PEPD	5184	0.3067	1.0000	0.2857	0.6134	0.3892	0.0000	0.0000	0.6134	0.5000	0	Prolidase deficiency (ORPHA:742): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Low anterior hairline (HP:0000294), Prominent nose (HP:0000448)-Depressed nasal ridge (HP:0000457), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Arachnodactyly (HP:0001166), 	Highly arched eyebrow (HP:0002553)-abnormal optic disk morphology (MP:0008259), Downslanted palpebral fissures (HP:0000494)-abnormal optic disk morphology (MP:0008259), Micrognathia (HP:0000347)-short tibia (MP:0002764), Broad thumb (HP:0011304)-short tibia (MP:0002764), 				
MUC3A	4584	0.3190	0.9746	0.2647	0.0000	0.3190	0.0000	0.0000	0.3190	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal coat/ hair morphology (MP:0000367), 				
LRRIQ4	344657	0.5002	0.7672	0.2604	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to BGN associated with Meester-Loeys syndrome (OMIM:300989): Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Pulmonary artery aneurysm (HP:0004937), Micrognathia (HP:0000347)-Malar flattening (HP:0000272), 	Proximity to BGN Micrognathia (HP:0000347)-short femur (MP:0003109), Broad thumb (HP:0011304)-abnormal femur morphology (MP:0000559), 	
SMARCAL1	50485	0.2569	0.9973	0.1885	0.5137	0.3875	0.0000	0.5026	0.5137	0.5000	0	Schimke immunoosseous dysplasia (OMIM:242900): Highly arched eyebrow (HP:0002553)-Coarse hair (HP:0002208), Prominent nose (HP:0000448)-Bulbous nose (HP:0000414), Micrognathia (HP:0000347)-Microdontia (HP:0000691), Broad thumb (HP:0011304)-Lateral displacement of the femoral head (HP:0006453), 	Micrognathia (HP:0000347)-short vertebral column (MP:0004704), Broad thumb (HP:0011304)-abnormal long bone epiphyseal plate morphology (MP:0003055), 		Proximity to ATRIP associated with Seckel syndrome (ORPHA:808): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Sparse scalp hair (HP:0002209), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Convex nasal ridge (HP:0000444), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Clinodactyly of the 5th finger (HP:0004209), 		
