#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
AKAP7	9465	0.5001	0.6223	0.0851	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to RYR1 associated with Minicore myopathy with external ophthalmoplegia (OMIM:255320): Malabsorption (HP:0002024)-Feeding difficulties in infancy (HP:0008872), Pulmonary fibrosis (HP:0002206)-Pulmonary hypoplasia (HP:0002089), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Feeding difficulties in infancy (HP:0008872), 	Proximity to RYR1 Malabsorption (HP:0002024)-cleft secondary palate (MP:0009890), Exocrine pancreatic insufficiency (HP:0001738)-cleft secondary palate (MP:0009890), 	
KPNA4	3840	0.5002	0.6209	0.0842	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to UBR1 associated with Johanson-Blizzard syndrome (ORPHA:2315): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Short nose (HP:0003196), Recurrent respiratory infections (HP:0002205)-Short nose (HP:0003196), Exocrine pancreatic insufficiency (HP:0001738)-Exocrine pancreatic insufficiency (HP:0001738), 	Proximity to UBR1 Malabsorption (HP:0002024)-exocrine pancreatic insufficiency (MP:0003335), Exocrine pancreatic insufficiency (HP:0001738)-exocrine pancreatic insufficiency (MP:0003335), 	
SASH1	23328	0.1620	1.0000	0.0816	0.1620	0.0000	0.0000	0.0000	0.1620	1.0000	0	?Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma (OMIM:618373): Exocrine pancreatic insufficiency (HP:0001738)-Multinodular goiter (HP:0005987), 					
GIGYF2	26058	0.2501	0.8622	0.0590	0.2937	0.1621	0.0000	0.5002	0.5002	0.5000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Malabsorption (HP:0002024)-Dysphagia (HP:0002015), Exocrine pancreatic insufficiency (HP:0001738)-Dysphagia (HP:0002015), 	Exocrine pancreatic insufficiency (HP:0001738)-increased spleen weight (MP:0004952), 		Proximity to WRAP53 associated with Dyskeratosis congenita (ORPHA:1775): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Hepatic failure (HP:0001399), 		
SVIL	6840	0.5000	0.5782	0.0584	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to IL13 associated with Asthma, susceptibility to (OMIM:600807): Recurrent respiratory infections (HP:0002205)-Asthma (HP:0002099), 	Proximity to IL13 Malabsorption (HP:0002024)-abnormal intestinal goblet cell morphology (MP:0003449), Pulmonary fibrosis (HP:0002206)-pulmonary fibrosis (MP:0006050), Recurrent respiratory infections (HP:0002205)-increased susceptibility to parasitic infection (MP:0005027), Exocrine pancreatic insufficiency (HP:0001738)-abnormal intestinal goblet cell morphology (MP:0003449), 	
ZDHHC8	29801	0.5000	0.5684	0.0536	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PLP1 associated with Spastic paraplegia type 2 (ORPHA:99015): Malabsorption (HP:0002024)-Bowel incontinence (HP:0002607), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Bowel incontinence (HP:0002607), 	Proximity to PLP1 Recurrent respiratory infections (HP:0002205)-decreased susceptibility to Picornaviridae infection (MP:0020938), 	
DISP3	57540	0.5000	0.5365	0.0406	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ARX associated with X-linked lissencephaly with abnormal genitalia (ORPHA:452): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Exocrine pancreatic insufficiency (HP:0001738)-Exocrine pancreatic insufficiency (HP:0001738), 	Proximity to ARX Malabsorption (HP:0002024)-abnormal pancreatic delta cell morphology (MP:0005218), Exocrine pancreatic insufficiency (HP:0001738)-abnormal pancreatic delta cell morphology (MP:0005218), 	Proximity to ARX Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) present in fewer numbers in organism pancreatic A cell (ZP:0001031), 
GPR179	440435	0.5000	0.5352	0.0401	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to FAN1 associated with Lynch syndrome (ORPHA:144): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Exocrine pancreatic insufficiency (HP:0001738)-Pancreatic adenocarcinoma (HP:0006725), 	Proximity to FAN1 Malabsorption (HP:0002024)-decreased liver function (MP:0003325), Exocrine pancreatic insufficiency (HP:0001738)-decreased liver function (MP:0003325), 	
DISP1	84976	0.2504	0.8158	0.0394	0.4038	0.3518	0.0000	0.5009	0.5009	0.5000	0	Microform holoprosencephaly (ORPHA:280200): Malabsorption (HP:0002024)-Duodenal atresia (HP:0002247), Pulmonary fibrosis (HP:0002206)-Midnasal stenosis (HP:0010644), Recurrent respiratory infections (HP:0002205)-Asthma (HP:0002099), Exocrine pancreatic insufficiency (HP:0001738)-Hypothyroidism (HP:0000821), 	Malabsorption (HP:0002024)-absent primary palate (MP:0030314), Pulmonary fibrosis (HP:0002206)-abnormal nasopharynx morphology (MP:0002251), Recurrent respiratory infections (HP:0002205)-abnormal nasopharynx morphology (MP:0002251), Exocrine pancreatic insufficiency (HP:0001738)-absent primary palate (MP:0030314), 		Proximity to GPC1 associated with Isolated biliary atresia (ORPHA:30391): Malabsorption (HP:0002024)-Fat malabsorption (HP:0002630), Recurrent respiratory infections (HP:0002205)-Splenomegaly (HP:0001744), Exocrine pancreatic insufficiency (HP:0001738)-Decreased liver function (HP:0001410), 		Proximity to GPC1 Malabsorption (HP:0002024)-abnormal(ly) decreased functionality intrahepatic bile duct (ZP:0008015), Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) decreased functionality intrahepatic bile duct (ZP:0008015), 
KMT2C	58508	0.2505	0.8107	0.0377	0.0000	0.0000	0.0000	0.5010	0.5010	0.5000	0				Proximity to KMT2D associated with Kabuki syndrome 1 (OMIM:147920): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Recurrent aspiration pneumonia (HP:0002100), Recurrent respiratory infections (HP:0002205)-Recurrent aspiration pneumonia (HP:0002100), Exocrine pancreatic insufficiency (HP:0001738)-Congenital hypothyroidism (HP:0000851), 		
TRIM24	8805	0.5000	0.5230	0.0360	0.0000	0.3139	0.0000	0.5000	0.5000	1.0000	0		Malabsorption (HP:0002024)-increased hepatocyte proliferation (MP:0003893), Exocrine pancreatic insufficiency (HP:0001738)-increased hepatocyte proliferation (MP:0003893), 		Proximity to ABCA3 associated with Idiopathic pulmonary fibrosis (ORPHA:2032): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Proximity to ABCA3 Pulmonary fibrosis (HP:0002206)-atelectasis (MP:0001177), Recurrent respiratory infections (HP:0002205)-atelectasis (MP:0001177), 	
ZFP64	55734	0.5000	0.5186	0.0346	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to DLL3 associated with Spondylocostal dysostosis 1, autosomal recessive (OMIM:277300): Malabsorption (HP:0002024)-Abdominal distention (HP:0003270), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Abdominal distention (HP:0003270), 		
PLAT	5327	0.3321	0.7037	0.0331	0.0000	0.6641	0.0000	0.0000	0.6641	0.5000	0		Pulmonary fibrosis (HP:0002206)-pulmonary interstitial fibrosis (MP:0003426), Recurrent respiratory infections (HP:0002205)-pulmonary interstitial fibrosis (MP:0003426), 				
MUC16	94025	0.5033	0.4991	0.0301	0.0000	0.0000	0.0000	0.5033	0.5033	1.0000	0					Proximity to MUC2 Malabsorption (HP:0002024)-abnormal intestinal absorption (MP:0001666), Exocrine pancreatic insufficiency (HP:0001738)-abnormal digestive system physiology (MP:0001663), 	
MUC12	10071	0.5033	0.4939	0.0287	0.0000	0.0000	0.0000	0.5033	0.5033	1.0000	0					Proximity to MUC2 Malabsorption (HP:0002024)-abnormal intestinal absorption (MP:0001666), Exocrine pancreatic insufficiency (HP:0001738)-abnormal digestive system physiology (MP:0001663), 	
FLG	2312	0.2501	0.7682	0.0257	0.2596	0.1424	0.0000	0.5002	0.5002	0.5000	0	Ichthyosis vulgaris (OMIM:146700): Recurrent respiratory infections (HP:0002205)-Asthma (HP:0002099), 	Exocrine pancreatic insufficiency (HP:0001738)-increased splenocyte proliferation (MP:0009336), 		Proximity to DSP associated with Idiopathic pulmonary fibrosis (ORPHA:2032): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Proximity to DSP Malabsorption (HP:0002024)-oral mucosa blisters (MP:0030520), Exocrine pancreatic insufficiency (HP:0001738)-oral mucosa blisters (MP:0030520), 	
RAB11FIP5	26056	0.5001	0.4787	0.0243	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to APPL1 associated with MODY (ORPHA:552): Malabsorption (HP:0002024)-Exocrine pancreatic insufficiency (HP:0001738), Exocrine pancreatic insufficiency (HP:0001738)-Exocrine pancreatic insufficiency (HP:0001738), 		
MYH9	4627	0.2513	0.7468	0.0215	0.2603	0.0000	0.0000	0.5025	0.5025	0.5000	0	MYH9-related disease (ORPHA:182050): Recurrent respiratory infections (HP:0002205)-Nephritis (HP:0000123), Exocrine pancreatic insufficiency (HP:0001738)-Elevated hepatic transaminase (HP:0002910), 			Proximity to MYL2 associated with Congenital fiber-type disproportion myopathy (ORPHA:2020): Malabsorption (HP:0002024)-Poor suck (HP:0002033), Pulmonary fibrosis (HP:0002206)-Pulmonary hypoplasia (HP:0002089), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Poor suck (HP:0002033), 		
PTPN21	11099	0.5000	0.4652	0.0215	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PTPN22 associated with Granulomatosis with polyangiitis (ORPHA:900): Malabsorption (HP:0002024)-Intestinal obstruction (HP:0005214), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Pancreatitis (HP:0001733), 	Proximity to PTPN22 Malabsorption (HP:0002024)-abnormal salivary gland morphology (MP:0000613), Pulmonary fibrosis (HP:0002206)-abnormal lung morphology (MP:0001175), Recurrent respiratory infections (HP:0002205)-abnormal lung morphology (MP:0001175), Exocrine pancreatic insufficiency (HP:0001738)-abnormal salivary gland morphology (MP:0000613), 	
ZNF717	100131827	0.0000	0.9984	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH14	127602	0.0000	0.9802	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
VCL	7414	0.2514	0.6894	0.0128	0.1519	0.3376	0.0000	0.5027	0.5027	0.5000	0	Familial isolated dilated cardiomyopathy (ORPHA:154): Recurrent respiratory infections (HP:0002205)-Abnormality of neutrophils (HP:0001874), 	Malabsorption (HP:0002024)-abnormal foregut morphology (MP:0000474), Exocrine pancreatic insufficiency (HP:0001738)-abnormal foregut morphology (MP:0000474), 		Proximity to TPM3 associated with Congenital fiber-type disproportion myopathy (ORPHA:2020): Malabsorption (HP:0002024)-Poor suck (HP:0002033), Pulmonary fibrosis (HP:0002206)-Pulmonary hypoplasia (HP:0002089), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Poor suck (HP:0002033), 		
ZNF281	23528	0.5000	0.4062	0.0126	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to KMT2D associated with Kabuki syndrome 1 (OMIM:147920): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Recurrent aspiration pneumonia (HP:0002100), Recurrent respiratory infections (HP:0002205)-Recurrent aspiration pneumonia (HP:0002100), Exocrine pancreatic insufficiency (HP:0001738)-Congenital hypothyroidism (HP:0000851), 		
DYRK2	8445	0.5019	0.4020	0.0124	0.0000	0.0000	0.0000	0.5019	0.5019	1.0000	0				Proximity to TERT associated with Idiopathic pulmonary fibrosis (ORPHA:2032): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Proximity to TERT Malabsorption (HP:0002024)-abnormal crypts of Lieberkuhn morphology (MP:0000490), Exocrine pancreatic insufficiency (HP:0001738)-abnormal crypts of Lieberkuhn morphology (MP:0000490), 	Proximity to TERT Malabsorption (HP:0002024)-abnormal(ly) disrupted intestinal epithelial structure maintenance (ZP:0007782), Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) disrupted intestinal epithelial structure maintenance (ZP:0007782), 
GOLGA6L9	440295	0.0000	0.9615	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLA2G4C	8605	0.5011	0.3901	0.0110	0.0000	0.0000	0.0000	0.5011	0.5011	1.0000	0					Proximity to PTGS2 Malabsorption (HP:0002024)-abnormal stomach pH (MP:0008004), Pulmonary fibrosis (HP:0002206)-pulmonary interstitial fibrosis (MP:0003426), Recurrent respiratory infections (HP:0002205)-pulmonary interstitial fibrosis (MP:0003426), Exocrine pancreatic insufficiency (HP:0001738)-abnormal stomach pH (MP:0008004), 	Proximity to PTGS2 Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) decreased size exocrine pancreas (ZP:0002701), 
PLEKHG4B	153478	0.5001	0.3892	0.0108	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to DLL3 associated with Spondylocostal dysostosis 1, autosomal recessive (OMIM:277300): Malabsorption (HP:0002024)-Abdominal distention (HP:0003270), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Abdominal distention (HP:0003270), 		
CNTNAP3B	728577	0.0000	0.9397	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC168	643677	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
BAHCC1	57597	0.0000	0.9333	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ITGA6	3655	0.5031	0.3607	0.0086	0.4181	0.0000	0.0000	0.5031	0.5031	1.0000	0	Junctional epidermolysis bullosa-pyloric atresia syndrome (ORPHA:79403): Malabsorption (HP:0002024)-Intestinal atresia (HP:0011100), Recurrent respiratory infections (HP:0002205)-Recurrent skin infections (HP:0001581), Exocrine pancreatic insufficiency (HP:0001738)-Nausea and vomiting (HP:0002017), 			Proximity to LAMA2 associated with Laminin subunit alpha 2-related congenital muscular dystrophy (ORPHA:258): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Atelectasis (HP:0100750), Recurrent respiratory infections (HP:0002205)-Recurrent lower respiratory tract infections (HP:0002783), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Proximity to LAMA2 Exocrine pancreatic insufficiency (HP:0001738)-abnormal thymus physiology (MP:0003763), 	
NEDD4L	23327	0.2545	0.6396	0.0084	0.3718	0.5090	0.0000	0.5021	0.5090	0.5000	0	Periventricular nodular heterotopia (ORPHA:98892): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Pulmonary fibrosis (HP:0002206)-primary atelectasis (MP:0010819), Recurrent respiratory infections (HP:0002205)-lung inflammation (MP:0001861), 		Proximity to SYT2 associated with Presynaptic congenital myasthenic syndromes (ORPHA:98914): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Nasal regurgitation (HP:0011469), 		
CUX2	23316	0.2500	0.6439	0.0084	0.0000	0.0000	0.0000	0.5001	0.5001	0.5000	0				Proximity to GBA associated with Gaucher disease type 2 (ORPHA:77260): Malabsorption (HP:0002024)-Dysphagia (HP:0002015), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Dysphagia (HP:0002015), 	Proximity to GBA Malabsorption (HP:0002024)-liver inflammation (MP:0001860), Pulmonary fibrosis (HP:0002206)-lung inflammation (MP:0001861), Recurrent respiratory infections (HP:0002205)-lung inflammation (MP:0001861), Exocrine pancreatic insufficiency (HP:0001738)-liver inflammation (MP:0001860), 	Proximity to GBA Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) increased size liver (ZP:0003191), 
OBSCN	84033	0.0000	0.9268	0.0084	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV3-53	-1	0.0000	0.9176	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC7	4589	0.2517	0.6240	0.0071	0.2492	0.0000	0.0000	0.5033	0.5033	0.5000	0	Asthma, protection against (OMIM:600807): Recurrent respiratory infections (HP:0002205)-Asthma (HP:0002099), 				Proximity to MUC2 Malabsorption (HP:0002024)-abnormal intestinal absorption (MP:0001666), Exocrine pancreatic insufficiency (HP:0001738)-abnormal digestive system physiology (MP:0001663), 	
MUC3A	4584	0.0000	0.9086	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF331	55422	0.5000	0.3271	0.0061	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to NOP10 associated with Dyskeratosis congenita, autosomal recessive 1 (OMIM:224230): Malabsorption (HP:0002024)-Esophageal stricture (HP:0002043), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Hepatic fibrosis (HP:0001395), 		Proximity to NOP10 Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) quality liver (ZP:0000571), 
RREB1	6239	0.2335	0.6270	0.0060	0.4670	0.0000	0.0000	0.0000	0.4670	0.5000	0	22q11.2 deletion syndrome (ORPHA:567): Malabsorption (HP:0002024)-Intestinal malrotation (HP:0002566), Pulmonary fibrosis (HP:0002206)-Atelectasis (HP:0100750), Recurrent respiratory infections (HP:0002205)-Atelectasis (HP:0100750), Exocrine pancreatic insufficiency (HP:0001738)-Hypothyroidism (HP:0000821), 					
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ROBO3	64221	0.5000	0.3205	0.0058	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GPC1 associated with Isolated biliary atresia (ORPHA:30391): Malabsorption (HP:0002024)-Fat malabsorption (HP:0002630), Recurrent respiratory infections (HP:0002205)-Splenomegaly (HP:0001744), Exocrine pancreatic insufficiency (HP:0001738)-Decreased liver function (HP:0001410), 		Proximity to GPC1 Malabsorption (HP:0002024)-abnormal(ly) decreased functionality intrahepatic bile duct (ZP:0008015), Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) decreased functionality intrahepatic bile duct (ZP:0008015), 
AIP	9049	0.2500	0.6011	0.0057	0.2871	0.2013	0.0000	0.5000	0.5000	0.5000	0	Acromegaly (ORPHA:963): Pulmonary fibrosis (HP:0002206)-Wide nose (HP:0000445), Recurrent respiratory infections (HP:0002205)-Wide nose (HP:0000445), Exocrine pancreatic insufficiency (HP:0001738)-Anterior hypopituitarism (HP:0000830), 	Exocrine pancreatic insufficiency (HP:0001738)-decreased liver weight (MP:0003402), 		Proximity to RELB associated with ?Immunodeficiency 53 (OMIM:617585): Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), 	Proximity to RELB Malabsorption (HP:0002024)-stomach inflammation (MP:0001873), Pulmonary fibrosis (HP:0002206)-pulmonary fibrosis (MP:0006050), Recurrent respiratory infections (HP:0002205)-increased susceptibility to bacterial infection (MP:0002412), Exocrine pancreatic insufficiency (HP:0001738)-distended abdomen (MP:0001270), 	
FO681492.1	102724488	0.0000	0.8708	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA0232	9778	0.0000	0.8637	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYNE2	23224	0.2524	0.5319	0.0031	0.2555	0.0000	0.0000	0.5049	0.5049	0.5000	0	Autosomal dominant Emery-Dreifuss muscular dystrophy (ORPHA:98853): Pulmonary fibrosis (HP:0002206)-Vocal cord paralysis (HP:0001605), Recurrent respiratory infections (HP:0002205)-Vocal cord paralysis (HP:0001605), 			Proximity to TINF2 associated with Dyskeratosis congenita, autosomal dominant 3 (OMIM:613990): Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Cryptorchidism (HP:0000028), 		
NBPF14	25832	0.0000	0.8149	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MRPS36	92259	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POM121C	100101267	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FCGBP	8857	0.0000	0.7904	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MROH7	374977	0.0000	0.7781	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX59	83479	0.5000	0.2117	0.0021	0.2697	0.0000	0.0000	0.5000	0.5000	1.0000	0	Orofaciodigital syndrome V (OMIM:174300): Malabsorption (HP:0002024)-Aganglionic megacolon (HP:0002251), 			Proximity to LRRC8A associated with Autosomal agammaglobulinemia (ORPHA:33110): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Recurrent respiratory infections (HP:0002205), Recurrent respiratory infections (HP:0002205)-Recurrent respiratory infections (HP:0002205), Exocrine pancreatic insufficiency (HP:0001738)-Diarrhea (HP:0002014), 	Proximity to LRRC8A Pulmonary fibrosis (HP:0002206)-abnormal lung morphology (MP:0001175), Recurrent respiratory infections (HP:0002205)-abnormal lung morphology (MP:0001175), 	
LRRFIP1	9208	0.5013	0.1935	0.0018	0.0000	0.0000	0.0000	0.5013	0.5013	1.0000	0				Proximity to MYD88 associated with Waldenström macroglobulinemia (ORPHA:33226): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Pulmonary fibrosis (HP:0002206)-Pulmonary infiltrates (HP:0002113), Recurrent respiratory infections (HP:0002205)-Recurrent infections (HP:0002719), Exocrine pancreatic insufficiency (HP:0001738)-Diarrhea (HP:0002014), 	Proximity to MYD88 Malabsorption (HP:0002024)-abnormal enterocyte morphology (MP:0000479), Pulmonary fibrosis (HP:0002206)-bronchiolitis (MP:0031054), Recurrent respiratory infections (HP:0002205)-bronchiolitis (MP:0031054), Exocrine pancreatic insufficiency (HP:0001738)-rectal hemorrhage (MP:0003293), 	
NACAD	23148	0.5001	0.1942	0.0018	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to SRP54 associated with Neutropenia, severe congenital, 8, autosomal dominant (OMIM:618752): Malabsorption (HP:0002024)-Steatorrhea (HP:0002570), Recurrent respiratory infections (HP:0002205)-Neutropenia (HP:0001875), Exocrine pancreatic insufficiency (HP:0001738)-Exocrine pancreatic insufficiency (HP:0001738), 		
AHNAK2	113146	0.0000	0.7587	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CUBN	8029	0.5266	0.1199	0.0012	0.1300	0.0000	0.0000	0.5266	0.5266	1.0000	0	Imerslund-Grasbeck syndrome 1 (OMIM:261100): Recurrent respiratory infections (HP:0002205)-Megaloblastic anemia (HP:0001889), 			Proximity to CBLIF associated with Intrinsic factor deficiency (OMIM:261000): Malabsorption (HP:0002024)-Malabsorption (HP:0002024), Recurrent respiratory infections (HP:0002205)-Abnormality of the immune system (HP:0002715), Exocrine pancreatic insufficiency (HP:0001738)-Malabsorption (HP:0002024), 	Proximity to CBLIF Recurrent respiratory infections (HP:0002205)-increased susceptibility to bacterial infection (MP:0002412), Exocrine pancreatic insufficiency (HP:0001738)-abnormal hepatocyte morphology (MP:0000607), 	
F7	2155	0.5033	0.1434	0.0012	0.2699	0.0000	0.0000	0.5033	0.5033	1.0000	0	Congenital factor VII deficiency (ORPHA:327): Malabsorption (HP:0002024)-Gastrointestinal hemorrhage (HP:0002239), Exocrine pancreatic insufficiency (HP:0001738)-Gastrointestinal hemorrhage (HP:0002239), 				Proximity to CLOCK Malabsorption (HP:0002024)-increased intestinal glucose absorption (MP:0013758), Exocrine pancreatic insufficiency (HP:0001738)-abnormal intestinal absorption (MP:0001666), 	
FAM189B	10712	0.0000	0.7071	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CEP170B	283638	0.0000	0.7000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF280A	129025	0.5003	0.0957	0.0007	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to THOC2 associated with X-linked intellectual disability-short stature-overweight syndrome (ORPHA:457240): Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Growth hormone deficiency (HP:0000824), 		Proximity to THOC2 Exocrine pancreatic insufficiency (HP:0001738)-abnormal(ly) quality liver (ZP:0000571), 
PRB3	5544	0.0000	0.6449	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
