#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
GATB	5188	0.5013	0.9820	0.7193	0.0000	0.0000	0.0000	0.5013	0.5013	1.0000	0				Proximity to EBP associated with MEND syndrome (ORPHA:401973): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 		
LGR4	55366	0.5140	0.9674	0.7189	0.0000	0.4906	0.0000	0.5140	0.5140	1.0000	0		Myopia (HP:0000545)-increased incidence of corneal inflammation (MP:0001313), 		Proximity to RSPO2 associated with Tetraamelia syndrome 2 (OMIM:618021): Midface retrusion (HP:0011800)-Bilateral cleft lip (HP:0100336), Cleft palate (HP:0000175)-Bilateral cleft lip (HP:0100336), High palate (HP:0000218)-Ankyloglossia (HP:0010296), 	Proximity to RSPO2 Disproportionate tall stature (HP:0001519)-short fibula (MP:0002765), Midface retrusion (HP:0011800)-abnormal maxillary zygomatic process morphology (MP:0030302), Severe sensorineural hearing impairment (HP:0008625)-decreased tympanic ring size (MP:0006020), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	Proximity to RSPO2 Disproportionate tall stature (HP:0001519)-abnormal(ly) hypoplastic pelvic fin lepidotrichium (ZP:0012199), 
PLRG1	5356	0.5022	0.9777	0.7131	0.0000	0.0000	0.3493	0.5022	0.5022	1.0000	0			Disproportionate tall stature (HP:0001519)-abnormal(ly) decreased length trunk (ZP:0000026), Midface retrusion (HP:0011800)-abnormal(ly) flat head (ZP:0000399), 	Proximity to SNRPN associated with Prader-Willi syndrome (OMIM:176270): Disproportionate tall stature (HP:0001519)-Abdominal obesity (HP:0012743), Midface retrusion (HP:0011800)-Thin upper lip vermilion (HP:0000219), Myopia (HP:0000545)-Myopia (HP:0000545), Cleft palate (HP:0000175)-Thin upper lip vermilion (HP:0000219), High palate (HP:0000218)-Thin upper lip vermilion (HP:0000219), 	Proximity to SNRPN Disproportionate tall stature (HP:0001519)-increased body weight (MP:0001260), 	
MET	4233	0.5064	0.9720	0.7116	0.4027	0.4620	0.0000	0.5064	0.5064	1.0000	0	?Deafness, autosomal recessive 97 (OMIM:616705): Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), 	Midface retrusion (HP:0011800)-abnormal tongue morphology (MP:0000762), Cleft palate (HP:0000175)-abnormal tongue morphology (MP:0000762), High palate (HP:0000218)-abnormal tongue morphology (MP:0000762), 			Proximity to PDGFC Midface retrusion (HP:0011800)-abnormal palate bone morphology (MP:0009891), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-abnormal palate bone morphology (MP:0009891), 	
KIR2DL1	3802	0.5007	0.9779	0.7103	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0				Proximity to PTPN11 associated with Noonan syndrome with multiple lentigines (ORPHA:500): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Wide nasal bridge (HP:0000431), Severe sensorineural hearing impairment (HP:0008625)-Severe sensorineural hearing impairment (HP:0008625), Cleft palate (HP:0000175)-Wide nasal bridge (HP:0000431), High palate (HP:0000218)-Wide nasal bridge (HP:0000431), 	Proximity to PTPN11 Midface retrusion (HP:0011800)-depressed nasal bridge (MP:0030034), Severe sensorineural hearing impairment (HP:0008625)-abnormal organ of Corti morphology (MP:0000042), Myopia (HP:0000545)-abnormal eye distance/ position (MP:0001299), Cleft palate (HP:0000175)-depressed nasal bridge (MP:0030034), High palate (HP:0000218)-depressed nasal bridge (MP:0030034), 	Proximity to PTPN11 Severe sensorineural hearing impairment (HP:0008625)-abnormal(ly) position otolith (ZP:0004159), 
MUC5AC	4586	0.4823	0.9938	0.7010	0.0000	0.4823	0.0000	0.0000	0.4823	1.0000	0		Myopia (HP:0000545)-abnormal eye physiology (MP:0005253), Cleft palate (HP:0000175)-abnormal intestinal goblet cell morphology (MP:0003449), High palate (HP:0000218)-abnormal intestinal goblet cell morphology (MP:0003449), 				
ACSL3	2181	0.5014	0.9676	0.6921	0.0000	0.0000	0.0000	0.5014	0.5014	1.0000	0				Proximity to ACSL4 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Disproportionate tall stature (HP:0001519)-Obesity (HP:0001513), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Mild neurosensory hearing impairment (HP:0008587), Cleft palate (HP:0000175)-Long philtrum (HP:0000343), High palate (HP:0000218)-Long philtrum (HP:0000343), 	Proximity to ACSL4 Severe sensorineural hearing impairment (HP:0008625)-increased or absent threshold for auditory brainstem response (MP:0011967), 	
TMPO	7112	0.5001	0.9676	0.6894	0.4027	0.2284	0.0000	0.5001	0.5001	1.0000	0	Familial isolated dilated cardiomyopathy (ORPHA:154): Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), 	Cleft palate (HP:0000175)-abnormal large intestine crypts of Lieberkuhn morphology (MP:0004842), High palate (HP:0000218)-abnormal large intestine crypts of Lieberkuhn morphology (MP:0004842), 		Proximity to SMCHD1 associated with Bosma arhinia microphthalmia syndrome (OMIM:603457): Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 		
TSKS	60385	0.5000	0.9670	0.6879	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to PKDCC Disproportionate tall stature (HP:0001519)-short limbs (MP:0000547), Midface retrusion (HP:0011800)-small maxilla (MP:0004540), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	
SPATA5L1	79029	0.5007	0.9645	0.6844	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0				Proximity to RAB3GAP1 associated with Cataract-intellectual disability-hypogonadism syndrome (ORPHA:1387): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 		
AOC3	8639	0.5001	0.9641	0.6823	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to GAD1 Midface retrusion (HP:0011800)-narrow maxilla (MP:0030248), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
MTOR	2475	0.6131	0.8309	0.6716	0.6131	0.0000	0.0000	0.5063	0.6131	1.0000	0	Smith-Kingsmore syndrome (OMIM:616638): Disproportionate tall stature (HP:0001519)-Large for gestational age (HP:0001520), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-Long philtrum (HP:0000343), High palate (HP:0000218)-Long philtrum (HP:0000343), 			Proximity to IGBP1 associated with Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome (ORPHA:52055): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Prominent nasal bridge (HP:0000426), Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 		
CCDC66	285331	0.4718	0.9892	0.6683	0.0000	0.4718	0.0000	0.0000	0.4718	1.0000	0		Myopia (HP:0000545)-abnormal cone electrophysiology (MP:0004022), 				
TLR6	10333	0.5011	0.9560	0.6682	0.0000	0.0000	0.0000	0.5011	0.5011	1.0000	0				Proximity to CHUK associated with Cocoon syndrome (OMIM:613630): Cleft palate (HP:0000175)-Protruding tongue (HP:0010808), High palate (HP:0000218)-Protruding tongue (HP:0010808), 	Proximity to CHUK Disproportionate tall stature (HP:0001519)-short limbs (MP:0000547), Midface retrusion (HP:0011800)-abnormal incisor morphology (MP:0005358), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
SKOR1	390598	0.5051	0.9475	0.6603	0.0000	0.0000	0.0000	0.5051	0.5051	1.0000	0				Proximity to TBX2 associated with Vertebral anomalies and variable endocrine and T-cell dysfunction (OMIM:618223): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Depressed nasal bridge (HP:0005280), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-Narrow palate (HP:0000189), 	Proximity to TBX2 Midface retrusion (HP:0011800)-abnormal palatal shelf elevation (MP:0009885), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	Proximity to TBX2 Severe sensorineural hearing impairment (HP:0008625)-abnormal(ly) decreased size inner ear (ZP:0000993), 
UNC13C	440279	0.5003	0.9471	0.6478	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0					Proximity to ERC2 Myopia (HP:0000545)-abnormal vision (MP:0002090), 	
PLXNC1	10154	0.5028	0.9409	0.6410	0.0000	0.0000	0.0000	0.5028	0.5028	1.0000	0				Proximity to ERF associated with Crouzon disease (ORPHA:207): Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), Cleft palate (HP:0000175)-Narrow palate (HP:0000189), High palate (HP:0000218)-Narrow palate (HP:0000189), 	Proximity to ERF Midface retrusion (HP:0011800)-abnormal snout morphology (MP:0000443), Cleft palate (HP:0000175)-abnormal snout morphology (MP:0000443), High palate (HP:0000218)-abnormal snout morphology (MP:0000443), 	
TEP1	7011	0.5017	0.9367	0.6292	0.0000	0.0000	0.0000	0.5017	0.5017	1.0000	0				Proximity to PPP2R5D associated with Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome (ORPHA:457279): Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Rotary nystagmus (HP:0001583), Myopia (HP:0000545)-Astigmatism (HP:0000483), Cleft palate (HP:0000175)-Submucous cleft hard palate (HP:0000176), High palate (HP:0000218)-High palate (HP:0000218), 		
PWP1	11137	0.5036	0.9262	0.6113	0.0000	0.0000	0.0000	0.5036	0.5036	1.0000	0					Proximity to PAK1IP1 Midface retrusion (HP:0011800)-abnormal midface morphology (MP:0030095), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
ANKS4B	257629	0.5000	0.9040	0.5526	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to DNAJC5 Severe sensorineural hearing impairment (HP:0008625)-impaired hearing (MP:0006325), Myopia (HP:0000545)-abnormal vision (MP:0002090), 	
WNK1	65125	0.5002	0.9020	0.5486	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to KLHL7 associated with Bohring-Opitz syndrome (ORPHA:97297): Midface retrusion (HP:0011800)-Full cheeks (HP:0000293), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Myopia (HP:0000545)-Myopia (HP:0000545), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-Cleft palate (HP:0000175), 		
KDM5A	5927	0.5024	0.8872	0.5205	0.0000	0.0000	0.0000	0.5024	0.5024	1.0000	0				Proximity to EHMT1 associated with Kleefstra syndrome due to 9q34 microdeletion (ORPHA:96147): Disproportionate tall stature (HP:0001519)-Obesity (HP:0001513), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-Protruding tongue (HP:0010808), High palate (HP:0000218)-Protruding tongue (HP:0010808), 	Proximity to EHMT1 Midface retrusion (HP:0011800)-abnormal metopic suture morphology (MP:0003842), Cleft palate (HP:0000175)-malocclusion (MP:0000120), High palate (HP:0000218)-malocclusion (MP:0000120), 	
DNAH9	1770	0.5006	0.8869	0.5152	0.3101	0.0000	0.0000	0.5006	0.5006	1.0000	0	Primary ciliary dyskinesia (ORPHA:244): Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), 			Proximity to PAFAH1B1 associated with 17p13.3 microduplication syndrome (ORPHA:217385): Disproportionate tall stature (HP:0001519)-Tall stature (HP:0000098), Midface retrusion (HP:0011800)-High palate (HP:0000218), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 		
IL1R2	7850	0.5009	0.8622	0.4593	0.0000	0.2994	0.0000	0.5009	0.5009	1.0000	0		Severe sensorineural hearing impairment (HP:0008625)-increased or absent threshold for auditory brainstem response (MP:0011967), 			Proximity to CASP3 Midface retrusion (HP:0011800)-cleft palate (MP:0000111), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	
MYBBP1A	10514	0.5009	0.8596	0.4533	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to POLR1A associated with Acrofacial dysostosis, Cincinnati type (OMIM:616462): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-Cleft palate (HP:0000175), 		Proximity to POLR1A Midface retrusion (HP:0011800)-abnormal(ly) shape head (ZP:0002314), Severe sensorineural hearing impairment (HP:0008625)-abnormal(ly) decreased size inner ear (ZP:0000993), 
ARSK	153642	0.5002	0.8126	0.3485	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to IDUA associated with Hurler syndrome (ORPHA:93473): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Full cheeks (HP:0000293), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-Macroglossia (HP:0000158), High palate (HP:0000218)-Macroglossia (HP:0000158), 	Proximity to IDUA Midface retrusion (HP:0011800)-abnormal zygomatic arch morphology (MP:0004469), Severe sensorineural hearing impairment (HP:0008625)-sensorineural hearing loss (MP:0004740), Cleft palate (HP:0000175)-abnormal mandibular condyloid process morphology (MP:0004595), High palate (HP:0000218)-abnormal mandibular condyloid process morphology (MP:0004595), 	
CALM2	805	0.5070	0.8000	0.3383	0.2192	0.0000	0.0000	0.5070	0.5070	1.0000	0	Catecholaminergic polymorphic ventricular tachycardia (ORPHA:3286): Severe sensorineural hearing impairment (HP:0008625)-Vertigo (HP:0002321), 			Proximity to CNGA3 associated with Achromatopsia (ORPHA:49382): Severe sensorineural hearing impairment (HP:0008625)-Pendular nystagmus (HP:0012043), Myopia (HP:0000545)-Hypermetropia (HP:0000540), 	Proximity to CNGA3 Myopia (HP:0000545)-abnormal visual contrast sensitivity (MP:0011831), 	
THAP6	152815	0.5000	0.8040	0.3302	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to IRF6 associated with Cleft lip/palate (ORPHA:199306): Midface retrusion (HP:0011800)-Velopharyngeal insufficiency (HP:0000220), Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), Cleft palate (HP:0000175)-Unilateral cleft palate (HP:0100334), High palate (HP:0000218)-Velopharyngeal insufficiency (HP:0000220), 	Proximity to IRF6 Disproportionate tall stature (HP:0001519)-short limbs (MP:0000547), Midface retrusion (HP:0011800)-round snout (MP:0030188), Severe sensorineural hearing impairment (HP:0008625)-absent outer ear (MP:0005579), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	
ALDH3B2	222	0.5025	0.7978	0.3235	0.0000	0.0000	0.0000	0.5025	0.5025	1.0000	0					Proximity to GAD1 Midface retrusion (HP:0011800)-narrow maxilla (MP:0030248), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
SMARCAL1	50485	0.3037	0.9973	0.2743	0.6073	0.0000	0.2992	0.5002	0.6073	0.5000	0	Schimke immunoosseous dysplasia (OMIM:242900): Disproportionate tall stature (HP:0001519)-Disproportionate short-trunk short stature (HP:0003521), Midface retrusion (HP:0011800)-Depressed nasal bridge (HP:0005280), Myopia (HP:0000545)-Myopia (HP:0000545), Cleft palate (HP:0000175)-Depressed nasal bridge (HP:0005280), High palate (HP:0000218)-Depressed nasal bridge (HP:0005280), 		Disproportionate tall stature (HP:0001519)-abnormal(ly) decreased length trunk (ZP:0000026), Midface retrusion (HP:0011800)-abnormal(ly) decreased size palatoquadrate cartilage (ZP:0000062), Cleft palate (HP:0000175)-abnormal(ly) decreased size palatoquadrate cartilage (ZP:0000062), High palate (HP:0000218)-abnormal(ly) decreased size palatoquadrate cartilage (ZP:0000062), 	Proximity to TCF20 associated with Developmental delay with variable intellectual impairment and behavioral abnormalities (OMIM:618430): Disproportionate tall stature (HP:0001519)-Tall stature (HP:0000098), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Myopia (HP:0000545)-Myopia (HP:0000545), Cleft palate (HP:0000175)-Tented upper lip vermilion (HP:0010804), High palate (HP:0000218)-Tented upper lip vermilion (HP:0010804), 		
LRRIQ4	344657	0.5006	0.7672	0.2613	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0				Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-Depressed nasal bridge (HP:0005280), High palate (HP:0000218)-Depressed nasal bridge (HP:0005280), 	Proximity to PRKAR1A Cleft palate (HP:0000175)-abnormal foregut morphology (MP:0000474), High palate (HP:0000218)-abnormal foregut morphology (MP:0000474), 	
MUC3A	4584	0.3173	0.9746	0.2613	0.0000	0.3173	0.0000	0.0000	0.3173	1.0000	0		Midface retrusion (HP:0011800)-absent vibrissae (MP:0001284), Cleft palate (HP:0000175)-absent vibrissae (MP:0001284), High palate (HP:0000218)-absent vibrissae (MP:0001284), 				
CDK5RAP2	55755	0.2513	0.9973	0.1799	0.4027	0.3032	0.0000	0.5027	0.5027	0.5000	0	Microcephaly 3, primary, autosomal recessive (OMIM:604804): Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), 	Myopia (HP:0000545)-eye opacity (MP:0009859), 		Proximity to OFD1 associated with Orofaciodigital syndrome type 6 (ORPHA:2754): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Long face (HP:0000276), Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to OFD1 Disproportionate tall stature (HP:0001519)-short radius (MP:0004355), 	Proximity to OFD1 Severe sensorineural hearing impairment (HP:0008625)-abnormal(ly) present in greater numbers in organism otolith (ZP:0004021), 
ALDOA	226	0.2513	0.9973	0.1798	0.2747	0.0000	0.0000	0.5026	0.5026	0.5000	0	Glycogen storage disease XII (OMIM:611881): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), 			Proximity to TGFB3 associated with Loeys-Dietz syndrome 5 (OMIM:615582): Disproportionate tall stature (HP:0001519)-Tall stature (HP:0000098), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-Bifid uvula (HP:0000193), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to TGFB3 Midface retrusion (HP:0011800)-abnormal nasal septum morphology (MP:0002239), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	Proximity to TGFB3 Midface retrusion (HP:0011800)-abnormal(ly) ossified entopterygoid (ZP:0005170), Cleft palate (HP:0000175)-abnormal(ly) ossified entopterygoid (ZP:0005170), High palate (HP:0000218)-abnormal(ly) ossified entopterygoid (ZP:0005170), 
SLC5A7	60482	0.5823	0.6220	0.1791	0.5823	0.3944	0.0000	0.5191	0.5823	1.0000	0	Presynaptic congenital myasthenic syndromes (ORPHA:98914): Midface retrusion (HP:0011800)-Long face (HP:0000276), Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 	Myopia (HP:0000545)-abnormal eye morphology (MP:0002092), Cleft palate (HP:0000175)-abnormal small intestine morphology (MP:0000496), High palate (HP:0000218)-abnormal small intestine morphology (MP:0000496), 		Proximity to MN1 associated with CEBALID syndrome (OMIM:618774): Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to MN1 Midface retrusion (HP:0011800)-abnormal parietal bone morphology (MP:0000109), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
GRM6	2916	0.2577	0.9886	0.1780	0.4797	0.4645	0.0000	0.5155	0.5155	0.5000	0	Congenital stationary night blindness (ORPHA:215): Severe sensorineural hearing impairment (HP:0008625)-Nystagmus (HP:0000639), Myopia (HP:0000545)-High myopia (HP:0011003), 	Myopia (HP:0000545)-abnormal eye physiology (MP:0005253), 		Proximity to NYX associated with Night blindness, congenital stationary (complete), 1A, X-linked (OMIM:310500): Myopia (HP:0000545)-Myopia (HP:0000545), 	Proximity to NYX Myopia (HP:0000545)-abnormal vision (MP:0002090), 	
CUBN	8029	0.2516	0.9916	0.1728	0.0000	0.0000	0.0000	0.5033	0.5033	0.5000	0				Proximity to LRP2 associated with Donnai-Barrow syndrome (OMIM:222448): Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), Myopia (HP:0000545)-High myopia (HP:0011003), Cleft palate (HP:0000175)-Depressed nasal bridge (HP:0005280), High palate (HP:0000218)-Depressed nasal bridge (HP:0005280), 	Proximity to LRP2 Midface retrusion (HP:0011800)-cleft palate (MP:0000111), Myopia (HP:0000545)-abnormal eye morphology (MP:0002092), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	Proximity to LRP2 Myopia (HP:0000545)-abnormal(ly) process quality visual perception (ZP:0010561), 
CSF3R	1441	0.2503	0.9917	0.1709	0.0000	0.0000	0.0000	0.5006	0.5006	0.5000	0				Proximity to CBL associated with Noonan syndrome (ORPHA:648): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to CBL Disproportionate tall stature (HP:0001519)-increased body weight (MP:0001260), 	
TCTN3	26123	0.3049	0.9283	0.1689	0.6098	0.2978	0.0000	0.0000	0.6098	0.5000	0	Orofaciodigital syndrome type 6 (ORPHA:2754): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-Long face (HP:0000276), Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 	Myopia (HP:0000545)-abnormal lens morphology (MP:0001303), 				
ZBTB16	7704	0.2506	0.9897	0.1688	0.3344	0.3111	0.0000	0.5012	0.5012	0.5000	0	Acute promyelocytic leukemia (ORPHA:520): Severe sensorineural hearing impairment (HP:0008625)-Vertigo (HP:0002321), Cleft palate (HP:0000175)-Gingival overgrowth (HP:0000212), High palate (HP:0000218)-Gingival overgrowth (HP:0000212), 	Disproportionate tall stature (HP:0001519)-short limbs (MP:0000547), 		Proximity to HDAC4 associated with 2q37 microdeletion syndrome (ORPHA:1001): Disproportionate tall stature (HP:0001519)-Obesity (HP:0001513), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Severe sensorineural hearing impairment (HP:0008625)-Conductive hearing impairment (HP:0000405), Cleft palate (HP:0000175)-Depressed nasal bridge (HP:0005280), High palate (HP:0000218)-Depressed nasal bridge (HP:0005280), 	Proximity to HDAC4 Midface retrusion (HP:0011800)-domed cranium (MP:0000440), 	Proximity to HDAC4 Midface retrusion (HP:0011800)-abnormal(ly) shortened ethmoid cartilage (ZP:0008435), 
CAST	831	0.2504	0.9833	0.1605	0.0000	0.0000	0.0000	0.5009	0.5009	0.5000	0				Proximity to ACTA1 associated with Childhood-onset nemaline myopathy (ORPHA:171439): Disproportionate tall stature (HP:0001519)-Slender build (HP:0001533), Midface retrusion (HP:0011800)-Narrow face (HP:0000275), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to ACTA1 Midface retrusion (HP:0011800)-facial muscle atrophy (MP:0030140), Myopia (HP:0000545)-blepharoptosis (MP:0001344), Cleft palate (HP:0000175)-facial muscle atrophy (MP:0030140), High palate (HP:0000218)-facial muscle atrophy (MP:0030140), 	
ACTN4	81	0.5026	0.6938	0.1555	0.0000	0.4784	0.0000	0.5026	0.5026	1.0000	0		Midface retrusion (HP:0011800)-short snout (MP:0000445), Severe sensorineural hearing impairment (HP:0008625)-absent stapedial artery (MP:0004666), Myopia (HP:0000545)-abnormal optic cup morphology (MP:0004269), Cleft palate (HP:0000175)-short snout (MP:0000445), High palate (HP:0000218)-short snout (MP:0000445), 		Proximity to TGFB3 associated with Loeys-Dietz syndrome 5 (OMIM:615582): Disproportionate tall stature (HP:0001519)-Tall stature (HP:0000098), Midface retrusion (HP:0011800)-Midface retrusion (HP:0011800), Cleft palate (HP:0000175)-Bifid uvula (HP:0000193), High palate (HP:0000218)-High palate (HP:0000218), 	Proximity to TGFB3 Midface retrusion (HP:0011800)-abnormal nasal septum morphology (MP:0002239), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	Proximity to TGFB3 Midface retrusion (HP:0011800)-abnormal(ly) ossified entopterygoid (ZP:0005170), Cleft palate (HP:0000175)-abnormal(ly) ossified entopterygoid (ZP:0005170), High palate (HP:0000218)-abnormal(ly) ossified entopterygoid (ZP:0005170), 
TEX15	56154	0.2501	0.9637	0.1373	0.0000	0.0000	0.0000	0.5002	0.5002	0.5000	0					Proximity to RAX Midface retrusion (HP:0011800)-cleft palate (MP:0000111), Myopia (HP:0000545)-abnormal eye development (MP:0001286), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	
