#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
ELL	8178	0.5042	0.9933	0.7456	0.0000	0.0000	0.0000	0.5042	0.5042	1.0000	0					Proximity to VPS25 Short stature (HP:0004322)-short limbs (MP:0000547), Triangular face (HP:0000325)-short snout (MP:0000445), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), Macrodontia (HP:0001572)-mandible hypoplasia (MP:0000460), 	
MAST1	22983	0.5007	0.9973	0.7455	0.3976	0.3234	0.0000	0.5007	0.5007	1.0000	0	Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations (OMIM:618273): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Hypoplasia of the brainstem (HP:0002365), 	Microcephaly (HP:0000252)-cerebellum hypoplasia (MP:0000851), 		Proximity to PTEN associated with Proteus syndrome (ORPHA:744): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Disproportionate tall stature (HP:0001519), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to PTEN Microcephaly (HP:0000252)-megacephaly (MP:0000434), 	Proximity to PTEN Macrotia (HP:0000400)-abnormal(ly) disrupted semicircular canal formation (ZP:0003725), 
ADGRA3	166647	0.5006	0.9973	0.7454	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0				Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Open bite (HP:0010807), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
NOTCH2NLA	388677	0.5000	0.9978	0.7452	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ENPP1 associated with Hypophosphatemic rickets, autosomal recessive, 2 (OMIM:613312): Short stature (HP:0004322)-Short stature (HP:0004322), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to ENPP1 Intellectual disability (HP:0001249)-abnormal resting posture (MP:0009393), Microcephaly (HP:0000252)-abnormal stapedial artery morphology (MP:0004665), Triangular face (HP:0000325)-abnormal snout skin morphology (MP:0030533), Macrotia (HP:0000400)-abnormal tympanic membrane morphology (MP:0006018), Hypertelorism (HP:0000316)-abnormal retina morphology (MP:0001325), Long palpebral fissure (HP:0000637)-abnormal retina morphology (MP:0001325), Macrodontia (HP:0001572)-abnormal snout skin morphology (MP:0030533), 	
CREB3L4	148327	0.5026	0.9947	0.7448	0.0000	0.0000	0.0000	0.5026	0.5026	1.0000	0				Proximity to HCFC1 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Delayed eruption of teeth (HP:0000684), 		
MUC7	4589	0.5003	0.9973	0.7447	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to AHSG associated with Alopecia-intellectual disability syndrome (ORPHA:2850): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Aplasia/Hypoplasia of the eyebrow (HP:0100840), 	Proximity to AHSG Short stature (HP:0004322)-short tibia (MP:0002764), Macrotia (HP:0000400)-increased or absent threshold for auditory brainstem response (MP:0011967), 	
MUC16	94025	0.5003	0.9973	0.7447	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to AHSG associated with Alopecia-intellectual disability syndrome (ORPHA:2850): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Aplasia/Hypoplasia of the eyebrow (HP:0100840), 	Proximity to AHSG Short stature (HP:0004322)-short tibia (MP:0002764), Macrotia (HP:0000400)-increased or absent threshold for auditory brainstem response (MP:0011967), 	
MPP2	4355	0.5002	0.9973	0.7446	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to DLG3 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Delayed eruption of teeth (HP:0000684), 	Proximity to DLG3 Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), 	
DNALI1	7802	0.5002	0.9973	0.7445	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0					Proximity to DCTN5 Microcephaly (HP:0000252)-microcephaly (MP:0000433), Triangular face (HP:0000325)-abnormal mouth morphology (MP:0000452), Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
LRRC39	127495	0.5006	0.9967	0.7445	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0				Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Open bite (HP:0010807), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
UNC5B	219699	0.5005	0.9969	0.7445	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to IQSEC2 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Delayed eruption of teeth (HP:0000684), 	Proximity to IQSEC2 Intellectual disability (HP:0001249)-abnormal spatial working memory (MP:0008428), Microcephaly (HP:0000252)-increased dentate gyrus size (MP:0012459), 	
NBEAL2	23218	0.5001	0.9973	0.7443	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to ITGB1BP1 Triangular face (HP:0000325)-broad snout (MP:0030189), Hypertelorism (HP:0000316)-exophthalmos (MP:0002750), Long palpebral fissure (HP:0000637)-exophthalmos (MP:0002750), Macrodontia (HP:0001572)-broad snout (MP:0030189), 	
COPS6	10980	0.5022	0.9948	0.7442	0.0000	0.0000	0.3796	0.5022	0.5022	1.0000	0			Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), Macrodontia (HP:0001572)-abnormal(ly) decreased size mandibular arch skeleton (ZP:0001965), 	Proximity to ERCC8 associated with Cockayne syndrome, type A (OMIM:216400): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Severe postnatal growth retardation (HP:0008850), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Abnormality of the pinna (HP:0000377), Macrodontia (HP:0001572)-Hypoplasia of teeth (HP:0000685), 	Proximity to ERCC8 Macrotia (HP:0000400)-abnormal distortion product otoacoustic emission (MP:0004736), 	
SOHLH1	402381	0.5000	0.9973	0.7442	0.3573	0.0000	0.0000	0.5000	0.5000	1.0000	0	Ovarian dysgenesis 5 (OMIM:617690): Short stature (HP:0004322)-Short stature (HP:0004322), 				Proximity to SSBP3 Microcephaly (HP:0000252)-microcephaly (MP:0000433), 	
DOCK10	55619	0.5000	0.9973	0.7442	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to OPHN1 associated with Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance (OMIM:300486): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypotelorism (HP:0000601), Macrodontia (HP:0001572)-Mandibular prognathia (HP:0000303), 	Proximity to OPHN1 Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), Microcephaly (HP:0000252)-thin cerebral cortex (MP:0006254), 	
NGEF	25791	0.5031	0.9923	0.7417	0.0000	0.0000	0.0000	0.5031	0.5031	1.0000	0				Proximity to OPHN1 associated with Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance (OMIM:300486): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypotelorism (HP:0000601), Macrodontia (HP:0001572)-Mandibular prognathia (HP:0000303), 	Proximity to OPHN1 Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), Microcephaly (HP:0000252)-thin cerebral cortex (MP:0006254), 	
GDF15	9518	0.5006	0.9945	0.7405	0.0000	0.2517	0.0000	0.5006	0.5006	1.0000	0		Intellectual disability (HP:0001249)-impaired coordination (MP:0001405), 			Proximity to DLK1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-narrow eye opening (MP:0005287), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
HIVEP1	3096	0.5006	0.9944	0.7402	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0				Proximity to BMP4 associated with Microphthalmia, syndromic 6 (OMIM:607932): Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Macrodontia (HP:0001572)-Retrognathia (HP:0000278), 	Proximity to BMP4 Microcephaly (HP:0000252)-absent optic nerve (MP:0001333), Macrotia (HP:0000400)-abnormal organ of Corti morphology (MP:0000042), Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), Macrodontia (HP:0001572)-short frontal bone (MP:0004380), 	
TLR1	7096	0.5015	0.9933	0.7401	0.0000	0.0000	0.0000	0.5015	0.5015	1.0000	0				Proximity to CHUK associated with Cocoon syndrome (OMIM:613630): Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Anotia (HP:0009892), Macrodontia (HP:0001572)-Mandibular aplasia (HP:0009939), 	Proximity to CHUK Short stature (HP:0004322)-short limbs (MP:0000547), Microcephaly (HP:0000252)-shortened head (MP:0000435), Triangular face (HP:0000325)-short snout (MP:0000445), Macrotia (HP:0000400)-anotia (MP:0003142), Hypertelorism (HP:0000316)-abnormal anterior eye segment morphology (MP:0005193), Long palpebral fissure (HP:0000637)-abnormal eyelid morphology (MP:0001340), Macrodontia (HP:0001572)-abnormal incisor morphology (MP:0005358), 	
FAM110B	90362	0.5003	0.9945	0.7399	0.0000	0.2470	0.0000	0.5003	0.5003	1.0000	0		Intellectual disability (HP:0001249)-abnormal response to tactile stimuli (MP:0005316), 		Proximity to GJA1 associated with Oculodentodigital dysplasia, autosomal recessive (OMIM:257850): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Macrotia (HP:0000400)-Large earlobe (HP:0009748), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Macrodontia of permanent maxillary central incisor (HP:0000675), 	Proximity to GJA1 Microcephaly (HP:0000252)-small cranium (MP:0005352), Triangular face (HP:0000325)-small snout (MP:0030190), Macrotia (HP:0000400)-decreased tympanic ring size (MP:0006020), Macrodontia (HP:0001572)-abnormal tooth development (MP:0000116), 	
DKKL1	27120	0.5002	0.9943	0.7394	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to PORCN associated with Focal dermal hypoplasia (OMIM:305600): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Abnormality of the pinna (HP:0000377), Macrodontia (HP:0001572)-Dental malocclusion (HP:0000689), 	Proximity to PORCN Microcephaly (HP:0000252)-abnormal midbrain-hindbrain boundary morphology (MP:0012132), Hypertelorism (HP:0000316)-coloboma (MP:0005262), Long palpebral fissure (HP:0000637)-failure of eyelid fusion (MP:0009264), 	
FZD7	8324	0.5057	0.9880	0.7392	0.0000	0.0000	0.0000	0.5057	0.5057	1.0000	0				Proximity to ROR2 associated with Autosomal recessive Robinow syndrome (ORPHA:1507): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Disproportionate short-limb short stature (HP:0008873), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Low-set, posteriorly rotated ears (HP:0000368), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Increased number of teeth (HP:0011069), 	Proximity to ROR2 Short stature (HP:0004322)-short radius (MP:0004355), Microcephaly (HP:0000252)-increased cranium width (MP:0000441), Triangular face (HP:0000325)-abnormal nasal capsule morphology (MP:0004726), Macrotia (HP:0000400)-abnormal tegmen tympani morphology (MP:0030321), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-abnormal jaw morphology (MP:0000454), 	Proximity to ROR2 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 
DCHS2	54798	0.5001	0.9939	0.7384	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to FAT4 associated with Van Maldergem syndrome 2 (OMIM:615546): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Growth delay (HP:0001510), Microcephaly (HP:0000252)-Hypoplasia of the corpus callosum (HP:0002079), Macrotia (HP:0000400)-Microtia (HP:0008551), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Dental malocclusion (HP:0000689), 	Proximity to FAT4 Macrotia (HP:0000400)-abnormal cochlea morphology (MP:0000031), 	
TAX1BP1	8887	0.5010	0.9917	0.7364	0.0000	0.2817	0.0000	0.5010	0.5010	1.0000	0		Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), 		Proximity to TRAF6 associated with Autosomal dominant hypohidrotic ectodermal dysplasia (ORPHA:1810): Macrodontia (HP:0001572)-Abnormality of dental morphology (HP:0006482), 	Proximity to TRAF6 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Triangular face (HP:0000325)-failure of tooth eruption (MP:0000121), Hypertelorism (HP:0000316)-abnormal Meibomian gland development (MP:0013385), Long palpebral fissure (HP:0000637)-abnormal Meibomian gland development (MP:0013385), Macrodontia (HP:0001572)-failure of tooth eruption (MP:0000121), 	
TDRD6	221400	0.5001	0.9926	0.7361	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to FMR1 associated with Fragile X syndrome (OMIM:300624): Intellectual disability (HP:0001249)-Intellectual disability, moderate (HP:0002342), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Macrodontia (HP:0001572)-Mandibular prognathia (HP:0000303), 	Proximity to FMR1 Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), Hypertelorism (HP:0000316)-decreased b wave amplitude (MP:0012144), Long palpebral fissure (HP:0000637)-decreased b wave amplitude (MP:0012144), 	
EPB41L4B	54566	0.5000	0.9927	0.7361	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GNAS associated with McCune-Albright syndrome (ORPHA:562): Short stature (HP:0004322)-Tall stature (HP:0000098), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to GNAS Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-abnormal cerebellar cortex morphology (MP:0004097), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), 	
TAS2R7	50837	0.5000	0.9924	0.7356	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GNAS associated with McCune-Albright syndrome (ORPHA:562): Short stature (HP:0004322)-Tall stature (HP:0000098), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to GNAS Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-abnormal cerebellar cortex morphology (MP:0004097), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), 	
UBR5	51366	0.5022	0.9892	0.7343	0.0000	0.2832	0.0000	0.5022	0.5022	1.0000	0		Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), Microcephaly (HP:0000252)-abnormal brain development (MP:0000913), 		Proximity to GTF2E2 associated with Trichothiodystrophy (ORPHA:33364): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Protruding ear (HP:0000411), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Ectropion (HP:0000656), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 		
CCZ1	51622	0.5000	0.9914	0.7339	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GDI1 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Delayed eruption of teeth (HP:0000684), 	Proximity to GDI1 Intellectual disability (HP:0001249)-abnormal cued conditioning behavior (MP:0001454), Microcephaly (HP:0000252)-abnormal hippocampal mossy fiber morphology (MP:0002761), 	
OXER1	165140	0.5008	0.9899	0.7329	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0					Proximity to LPAR1 Short stature (HP:0004322)-decreased body height (MP:0001255), Triangular face (HP:0000325)-short snout (MP:0000445), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-long incisors (MP:0004831), 	
CSH1	1442	0.5018	0.9887	0.7328	0.0000	0.3041	0.0000	0.5018	0.5018	1.0000	0		Short stature (HP:0004322)-delayed sexual maturation (MP:0001938), Microcephaly (HP:0000252)-small pituitary gland (MP:0005361), 		Proximity to LIFR associated with Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome (OMIM:601559): Short stature (HP:0004322)-Short stature (HP:0004322), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Abnormality of dental enamel (HP:0000682), 	Proximity to LIFR Microcephaly (HP:0000252)-abnormal brain morphology (MP:0002152), 	
GPR108	56927	0.5000	0.9904	0.7319	0.0000	0.2964	0.0000	0.5000	0.5000	1.0000	0		Short stature (HP:0004322)-short tibia (MP:0002764), 		Proximity to GNAS associated with McCune-Albright syndrome (ORPHA:562): Short stature (HP:0004322)-Tall stature (HP:0000098), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to GNAS Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-abnormal cerebellar cortex morphology (MP:0004097), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), 	
GIGYF2	26058	0.5005	0.9897	0.7316	0.2703	0.2517	0.0000	0.5005	0.5005	1.0000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Short stature (HP:0004322)-Weight loss (HP:0001824), Microcephaly (HP:0000252)-Cerebral cortical atrophy (HP:0002120), 	Intellectual disability (HP:0001249)-impaired coordination (MP:0001405), 		Proximity to DCHS1 associated with Van Maldergem syndrome 1 (OMIM:601390): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Growth delay (HP:0001510), Microcephaly (HP:0000252)-Hypoplasia of the corpus callosum (HP:0002079), Macrotia (HP:0000400)-Microtia (HP:0008551), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Dental malocclusion (HP:0000689), 	Proximity to DCHS1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Macrotia (HP:0000400)-abnormal cochlea morphology (MP:0000031), 	
AQP1	358	0.5014	0.9886	0.7316	0.0000	0.3373	0.0000	0.5014	0.5014	1.0000	0		Intellectual disability (HP:0001249)-lethargy (MP:0005202), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 			Proximity to THBS1 Hypertelorism (HP:0000316)-abnormal cornea morphology (MP:0001312), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
URB1	9875	0.5000	0.9886	0.7287	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GRHL2 associated with Ectodermal dysplasia/short stature syndrome (OMIM:616029): Short stature (HP:0004322)-Short stature (HP:0004322), Macrodontia (HP:0001572)-Hypodontia (HP:0000668), 	Proximity to GRHL2 Microcephaly (HP:0000252)-exencephaly (MP:0000914), Triangular face (HP:0000325)-facial cleft (MP:0008797), Hypertelorism (HP:0000316)-coloboma (MP:0005262), Long palpebral fissure (HP:0000637)-coloboma (MP:0005262), Macrodontia (HP:0001572)-facial cleft (MP:0008797), 	Proximity to GRHL2 Macrotia (HP:0000400)-abnormal(ly) absent otolith (ZP:0008189), 
ZFHX4	79776	0.5016	0.9858	0.7268	0.3308	0.0000	0.0000	0.5016	0.5016	1.0000	0	?Ptosis, congenital (OMIM:178300): Long palpebral fissure (HP:0000637)-Congenital ptosis (HP:0007970), 			Proximity to CHD4 associated with Sifrim-Hitz-Weiss syndrome (OMIM:617159): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Cupped ear (HP:0000378), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), 		
CNTNAP3	79937	0.5092	0.9770	0.7266	0.0000	0.2944	0.0000	0.5092	0.5092	1.0000	0		Intellectual disability (HP:0001249)-abnormal motor learning (MP:0002804), 		Proximity to L1CAM associated with MASA syndrome (OMIM:303350): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 	Proximity to L1CAM Intellectual disability (HP:0001249)-abnormal thermal nociception (MP:0002733), Microcephaly (HP:0000252)-enlarged brain ventricles (MP:0011380), Hypertelorism (HP:0000316)-enophthalmos (MP:0006198), Long palpebral fissure (HP:0000637)-enophthalmos (MP:0006198), 	
ADCY8	114	0.5015	0.9856	0.7265	0.0000	0.2681	0.0000	0.5015	0.5015	1.0000	0		Intellectual disability (HP:0001249)-increased chemical nociceptive threshold (MP:0008531), 		Proximity to CAMK2G associated with Mental retardation, autosomal dominant 59 (OMIM:618522): Short stature (HP:0004322)-Mild short stature (HP:0003502), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Protruding ear (HP:0000411), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), 		Proximity to CAMK2G Macrotia (HP:0000400)-abnormal(ly) decreased length otic vesicle (ZP:0012134), 
PTX3	5806	0.5002	0.9869	0.7262	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to IRX5 associated with Hamamy syndrome (OMIM:611174): Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Sparse lateral eyebrow (HP:0005338), Macrodontia (HP:0001572)-Dental malocclusion (HP:0000689), 	Proximity to IRX5 Hypertelorism (HP:0000316)-narrow eye opening (MP:0005287), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
UBE4B	10277	0.5046	0.9795	0.7217	0.0000	0.3277	0.0000	0.5046	0.5046	1.0000	0		Intellectual disability (HP:0001249)-abnormal gait (MP:0001406), Microcephaly (HP:0000252)-abnormal medulla oblongata morphology (MP:0000846), 		Proximity to USP9X associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Delayed eruption of teeth (HP:0000684), 		
RPL27	6155	0.5016	0.9804	0.7168	0.3694	0.0000	0.0000	0.5016	0.5016	1.0000	0	Blackfan-Diamond anemia (ORPHA:124): Short stature (HP:0004322)-Short stature (HP:0004322), 			Proximity to EIF2S3 associated with MEHMO syndrome (OMIM:300148): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Birth length less than 3rd percentile (HP:0003561), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Macrodontia (HP:0001572)-Widely spaced teeth (HP:0000687), 		
